Country_Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Denmark,DNK,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,92.95204163,,,,,,,96.22028351,98.66430664,102.2387009,104.7565689,104.6637192,104.543457,103.2215576,103.5036774,105.3736572,106.7963791,107.6892014,109.1126099,109.436142,109.5470276,110.1822815,111.5702286,114.3360596,117.8711777,120.4913483,,123.4757233,125.0952072,126.98766,130.96404,126.25839,126.40031,123.58519,124.09972,119.99984,118.75887,117.84123,117.97562,119.4968,122.699,123.4058,129.338,129.3282,130.2519,129.1195,129.0775,
Dominican Republic,DOM,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,19.97768974,22.32085037,23.64633942,24.92774963,26.07471085,34.43878174,35.97380829,37.45634842,39.12617874,40.5458107,41.97542953,43.99496841,,54.2537384,,51.10549927,,,,,,,,42.64321899,44.15956879,,,54.94678879,56.67905045,60.05714,,68.3963,,69.46889,71.14798,,80.12113,78.95232,80.90466,78.15454,77.46867,78.02393,79.20436,80.14461,79.97902,79.88293,79.73947,
Algeria,DZA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,11.56367016,12.14916039,13.61503983,14.84965992,16.13894081,18.51935005,21.65028954,25.48591995,28.15844917,30.23278046,32.35520935,35.41365051,38.71696854,42.09112167,45.29893112,49.65708923,52.16117096,53.22945023,59.94152069,59.41418839,57.86550903,57.57250977,57.70077896,58.72354126,58.66542816,58.98059082,59.51634979,,65.67749786,65.11698,68.81998,71.94891,74.10386,77.50799,78.98921,79.88453,70.31386,76.70108,92.87783,96.93728,99.61435,,,,,,,
East Asia & Pacific (excluding high income),EAP,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,27.93543053,34.34030914,39.3332901,43.35673904,41.460289,42.29933167,47.72016144,49.86315155,48.73199844,46.07611084,41.55387878,38.66669846,34.57624054,32.89601898,32.52817154,33.85953903,35.3487587,37.52098083,38.78456116,39.03313065,38.80369949,40.52254105,42.96738815,45.23762131,46.91107941,50.28607941,54.03039932,56.57155991,58.05570984,59.09503937,59.24052048,59.31164169,60.0207901,61.97692871,64.21562195,65.89008331,68.99388123,73.69532013,76.7617569,79.81311798,81.77488,82.76489,82.61683,83.36619,82.3624,82.44294,81.84194,82.4837,83.66709
Early-demographic dividend,EAR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,25.19158936,25.2917099,26.03440094,26.72966003,27.28623962,28.05761909,28.74575996,29.63748932,30.4152298,31.33300972,32.42314148,33.27136993,34.71038818,36.51174927,37.6348114,38.77428055,39.85808182,40.5138588,40.89957809,41.21453094,42.27920151,43.58282852,44.87689972,46.22697067,47.06966019,47.70478058,48.26136017,49.24069977,49.38127136,49.42184067,50.73126984,51.58153152,53.24419022,54.96485138,56.15996933,57.18690872,58.44350815,60.32112122,61.76593018,62.16025162,64.39191,66.71968,68.62886,69.65129,72.57747,73.29124,74.40995,73.96193,74.49043
East Asia & Pacific,EAS,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,29.98484039,39.33676147,43.99256134,47.47359085,46.0017395,46.83988953,51.67898941,53.26388931,51.97703171,49.59481049,45.4858284,42.96437836,39.2111702,37.69921875,37.46239853,38.81328964,40.36828995,42.50067139,43.71572876,44.03245163,43.88346863,45.58644104,47.86764145,49.98210144,51.70294952,54.8614006,58.36714172,58.86791992,61.70204926,62.48226166,62.44285965,62.34096909,62.89088058,64.64559174,66.72087097,68.3338089,71.31070709,75.77723694,78.71996307,81.66644287,83.57421,84.53951,84.49344,85.21489,84.28538,84.37933,83.7908,84.34361,84.83718
Europe & Central Asia (excluding high income),ECA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,85.47181702,85.46865082,86.03053284,86.58429718,86.90157318,87.33589935,87.59719086,87.88350677,88.03431702,87.91622162,88.10668945,87.92066956,88.21295929,88.54966736,88.98583984,89.62072754,90.38819885,90.53909302,90.64273834,90.32009888,89.63414764,88.03804779,86.52513885,85.07421875,84.06611633,84.71820068,84.62362671,84.75614166,85.65097809,86.99716949,87.74331665,89.91201782,91.216362,91.73252106,88.80303192,86.51450348,87.55097198,88.47296143,88.43800354,87.33518219,89.42396,91.26321,92.10008,96.68142,97.77419,97.92805,98.42677,99.3268,98.80405
Europe & Central Asia,ECS,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,81.4404068,81.45658875,82.14405823,83.20137024,84.24978638,84.76303101,85.3328476,86.00836182,86.36036682,86.66014099,86.99729919,87.0938797,87.53353119,87.96530914,88.3325882,88.99021149,90.20271301,90.68775177,90.90341949,91.02424622,90.94077301,90.79251099,90.88253021,92.49810028,93.48075867,93.89253998,93.82900238,93.60060883,93.00843811,93.8156662,94.60469818,96.29360962,97.3870163,97.88310242,95.6339035,95.22741699,95.55306244,95.95152283,96.21047974,95.71367645,97.47373,98.01953,98.25727,103.7843,104.3425,104.437,104.7573,105.394,105.1224
Ecuador,ECU,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,25.50902939,27.50989914,29.94113922,32.62617111,35.66028976,39.46205139,42.55738831,44.76128006,46.96324921,49.49615097,52.64474106,54.94054031,56.70584869,53.90171051,57.46385956,57.40002823,57.83377838,58.45991135,,58.06027985,56.74729919,57.81060028,57.17087173,,,54.03868103,,56.25138092,57.73585129,57.70923,58.03422,59.09058,58.69922,59.36859,62.00888,64.27048,65.84909,,88.64426,92.31843,96.46614,99.54315,102.1121,104.8615,104.0311,103.7501,102.1983,
"Egypt, Arab Rep.",EGY,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,31.8671093,33.3326683,34.61235046,35.76522827,38.82822037,41.52756119,44.99526978,47.16305923,48.34590149,49.25862122,50.00867844,51.74034119,53.46636963,55.19810867,56.96723175,59.58398819,62.19229126,62.51599121,61.91323853,73.76138306,74.38530731,69.10591125,69.71463013,74.8970108,72.5748291,70.21562195,74.35726166,,80.30728912,81.98578,83.27793,82.71075,82.43296,81.85593,,,,,67.15641,68.90625,77.60144,78.68851,80.31903,80.79742,,85.14645,86.71445,87.91114
Euro area,EMU,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,77.59812927,77.65724945,78.84989929,80.74353027,82.46418762,83.05072784,84.06558228,85.18875885,85.71082306,86.28726196,86.80277252,86.8642807,87.36270905,88.03775787,88.57331848,89.39582062,91.40110016,92.40338898,92.83746338,93.48793793,94.00119019,95.57855225,97.76992035,101.5164337,105.2475815,105.7940674,105.9583664,105.3838425,102.1559296,101.6873093,102.5541382,103.7835312,104.5080185,104.9270706,104.2820282,106.1851501,106.6956024,106.4610672,106.8813782,106.9016418,108.0985,108.5557,108.1183,108.6573,108.076,108.2292,108.196,108.381,108.4108
Eritrea,ERI,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.12659073,21.62748909,22.9883709,24.06595993,25.82224083,,30.90728951,34.55468,34.5148,35.42397,36.0588,36.67492,40.36205,42.51174,41.60852,44.91023,49.0293,51.99333,55.62369,59.33432,59.88955,58.95071,51.82042,,47.49213,
Spain,ESP,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,57.17034912,53.95922089,58.86410141,61.77270889,66.12088013,71.18139648,74.71398926,76.73753357,82.19494629,84.88784027,86.16172028,88.24690247,90.43952942,89.08952332,91.2808609,98.21990204,100.5796432,102.984642,103.9339523,101.0154114,103.0784683,105.2588501,109.6234283,112.2996597,114.1103973,117.5732193,115.1843109,106.0979614,107.8069,110.266,111.7833,111.85524,112.15225,113.83044,117.34223,117.33755,116.35605,115.52629,115.02879,119.116,120.9333,122.8375,123.1873,123.3749,124.9607,126.1905,126.0045,
Estonia,EST,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,99.1173172,,,86.17292023,104.7041702,102.0963974,101.7950211,97.34484863,99.03697968,102.4453812,92.83760071,,94.37927246,93.71790314,93.82781,94.95307,97.68678,97.67468,100.0869,102.78908,103.1119,103.24273,102.26793,102.73762,105.2893,107.3688,107.8116,108.1674,108.4099,111.0414,115.0141,117.5201,
Ethiopia,ETH,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,3.807179928,4.103819847,4.533669949,4.974180222,,,,,,,,,,12.50146008,,13.0085001,14.08751965,15.32511997,15.26743984,,13.92994022,12.17512035,10.83308029,10.45979023,10.49328995,10.8604002,,,12.41506004,13.53887,16.44326,18.74282,19.70784,22.19964,25.10319,29.22884,32.29912,33.40739,33.59593,34.83549,36.00415,37.57714,,,34.93947,,,
European Union,EUU,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,77.29682159,77.32302094,78.13317871,79.75872803,81.52055359,82.23754883,83.09909821,84.2077179,84.77008057,85.39457703,85.89408112,86.27002716,86.88349152,87.43769073,87.81630707,88.55091095,90.23725891,91.10447693,91.54708099,92.16432953,92.62901306,93.15714264,94.32819366,98.51525116,101.215683,101.5745392,101.8731079,101.539238,99.56060028,99.92418671,100.8631821,102.0386581,102.9367523,103.1323395,101.7508392,103.3881836,102.8620605,102.7670517,103.4227295,103.7501373,105.0828,104.3131,103.8723,110.2648,110.1928,110.1079,110.1475,110.5769,110.6269
Fragile and conflict affected situations,FCS,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,17.76543999,17.76753044,18.39599991,19.04553032,19.51549911,20.45698929,21.18011093,21.88080978,22.86730003,24.23067093,24.8888092,25.68172073,26.45970917,26.78071022,26.77156067,27.05435944,27.3967495,27.60195923,27.75632095,27.72665024,26.48830986,26.92952919,26.77943993,26.93891907,27.68061066,28.65892029,28.99957085,29.38216019,30.22994041,30.59557915,31.83346939,32.4127388,33.33909988,35.2009697,37.19012833,38.06441116,39.3017807,39.65684891,41.39257813,42.7028389,43.60329,44.35751,45.13985,44.59191,45.12319,45.89734,46.35666,47.37535,47.4289
Finland,FIN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,101.6296463,105.6600189,106.031189,106.9897995,106.1354065,88.46202087,91.69902802,94.00215912,96.8010788,98.18283081,99.54627228,100.601799,100.9973984,103.8767776,104.8186874,105.6021423,105.8737335,108.1360931,111.0820465,114.4188766,116.2474213,119.4999924,116.3792801,117.1641769,115.3791733,115.7371292,117.5752487,117.4785995,120.4142303,124.57893,127.12463,128.79507,131.5445,110.73313,111.78969,111.45566,110.11398,108.60678,107.47555,107.5861,108.0978,108.2428,144.2861,146.4276,150.0199,152.1629,153.9636,
Fiji,FJI,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,52.05128098,55.0124588,58.85145187,61.46775818,64.36342621,66.6292572,69.80973816,72.72025299,74.04051208,74.34761047,71.81298828,70.41152954,,71.24436188,71.68289948,69.73008728,71.44844055,73.50128937,,,,76.69986725,80.75202179,,,,,,78.76907349,78.34744263,78.35098,79.08329,82.38062,86.09513,90.89961,,90.94645,88.97928,87.60511,86.66224,,91.31902,89.88189,,,,,,
France,FRA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,74.23161316,77.9994812,81.18747711,85.48602295,83.59793854,81.79747772,82.56356049,81.97937775,82.21822357,82.69277191,82.92543793,83.65177917,85.09661865,86.95552063,88.63301086,89.6889267,90.96489716,92.09316254,93.83460236,96.06481934,100.6376266,104.5220718,105.3061295,113.7701035,113.9634399,112.5837402,111.5398407,110.5531693,105.7661819,105.59022,104.57111,103.18634,102.7721,102.22002,106.78168,106.92752,106.69353,106.43284,106.23923,106.4249,106.6106,105.8136,104.3766,103.4258,103.396,103.3081,103.76,
Faroe Islands,FRO,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,133.8379364,142.7790527,154.2794342,162.4834442,,166.1358948,162.9473572,,,,,,,,,,,,,,,,,,,,,,,,,,,82.35868,83.08349,,,,,,,,,,,,,
Gabon,GAB,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,14.52600956,16.32970047,20.12779045,23.78685951,27.6368103,28.7034893,28.8241806,31.13895988,29.62379074,29.09633064,30.62933922,30.2029705,31.38150978,33.38319016,34.97724152,37.84933853,37.28369141,38.70217896,37.07080078,,,,,38.77267075,41.40029144,49.02320862,49.5349884,,47.74785995,,52.33083,53.08601,,,,,,,,,,,,,,,,
United Kingdom,GBR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,76.49269104,76.99472046,77.37212372,81.98471832,82.16853333,82.4376297,82.39515686,81.77165985,81.38050079,80.77227783,80.95738983,81.96794891,83.22280121,83.45688629,83.59243774,83.98618317,83.69093323,83.3158493,83.39276123,84.36567688,87.55686951,91.07829285,101.0089493,102.6976395,103.1012878,102.0017929,99.82121277,98.94206238,101.1622086,101.89601,101.78683,102.74328,102.0994,104.68904,105.42197,98.24422,97.1942,98.33966,100.16977,102.9047,93.76583,91.55276,123.7763,126.3899,124.524,,125.8519,
Georgia,GEO,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,,,,,,,,,,109.0427094,,,,,115.2703705,,,,,96.09298706,89.35909271,78.17536926,75.99085236,73.75427246,75.8446579,79.6516571,,85.10201263,87.20838,89.27215,92.67044,95.47134,91.52776,94.39135,95.30055,100.61811,99.31737,95.13452,,,,97.43554,97.45315,99.35391,100.9073,103.3811,105.9787
Ghana,GHA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,41.98027039,,38.72684097,36.08568954,34.63679123,34.42662048,34.51874161,34.28493881,34.37540817,35.72011948,36.21316147,35.37540817,36.12385941,36.31826019,35.24478149,35.6861496,35.75777817,37.93791962,34.20326996,35.04951859,,,,,35.66099167,,,,35.02909088,35.1286,33.29822,34.55869,35.75916,38.17577,40.03387,41.57842,45.33241,47.35398,48.80281,,55.57076,56.44244,67.76491,64.06382,67.90667,68.90294,69.00922,71.31969
Gibraltar,GIB,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,72.33870697,58.41743851,60.89049149,62.93069077,62.23342133,61.37905121,65.69316101,64.3740921,64.9495697,65.05203247,65.19078064,67.49725342,68.02822113,68.02086639,66.93846893,,,,,,,,,,,,,,83.53659058,92.45757,99.42271,,,,,,,84.88844,84.23996,,,,,,,110.5845,117.4721,
Guinea,GIN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,11.59115982,,,,,,14.15361023,15.34867001,15.35616016,15.84218025,15.67249966,14.74396038,14.6824398,14.80751991,14.92803001,13.28312016,11.44342041,,10.67469978,9.996450424,10.5665102,,12.42591,13.12248039,,13.96041012,,,14.01683998,,18.35311,20.94878,22.52856,24.62867,29.06084,32.28936,,33.88421,,,37.60303,37.80608,,39.33397,,,,
"Gambia, The",GMB,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,7.607580185,8.067099571,8.297869682,9.631879807,9.615799904,10.0204401,11.1970396,11.29166985,11.65729046,12.45837021,13.03396988,13.74919033,15.56970024,17.43532944,18.54619026,17.87855911,16.72319031,15.93505955,16.34082985,16.87483025,17.71495056,18.20277977,20.85128975,21.04985046,23.69984055,23.32088089,,,,,,,,,,,,50.11358,51.03165,50.12895,,,,,,,,
Guinea-Bissau,GNB,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,5.469409943,5.212689877,,,,2.728630066,4.002369881,4.693260193,5.404109955,5.36303997,5.975679874,7.868979931,10.39101982,11.59465981,10.95328045,,7.018959999,5.74104023,6.412849903,,,,,,,,,,,18.0878,,,,,32.01468,34.16217,,,,,,,,,,,,
Equatorial Guinea,GNQ,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,13.39927959,,,,,12.04174995,,,,7.309299946,,,10.15460014,,,,,,,,,,27.18857956,24.21839905,,,,,23.36602974,23.48837,22.02762,22.74466,,,26.07249,,,,,,,,,,,,,
Greece,GRC,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,60.9952507,65.36556244,66.9569397,68.94857025,70.41462708,73.44467163,75.64824677,77.03649139,77.48445129,79.78436279,80.3401413,83.57285309,80.43473816,84.43697357,86.32885742,88.54637909,91.32023621,91.76383972,92.24565887,91.35341644,91.68115234,92.96070862,89.62618256,90.37763214,89.7326889,89.69776917,89.10858917,88.96726227,88.35295105,87.81149,92.35897,97.81795,95.5515,95.86619,100.81749,100.76952,98.19933,,,106.3176,103.1836,104.5624,105.7672,102.2895,102.2004,102.9568,104.4963,
Grenada,GRD,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,29.33227921,35.46575165,32.13491821,32.91225052,67.77458954,70.80757904,72.94287872,76.21965027,77.33660126,77.08622742,72.20826721,72.89821625,72.1993103,83.71587372,80.89118958,80.04515839,83.41816711,85.57675171,86.1832962,91.17874908,99.93865967,106.4887466,110.9144211,,,,,,,,,114.44506,120.62667,114.86714,109.95356,,123.03344,120.77683,109.48883,116.7276,,,111.5432,112.1142,111.7527,115.1869,114.4597,
Greenland,GRL,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,9.595549583,8.173299789,8.964159966,8.982469559,10.58207035,11.35776043,12.55029964,13.19919014,17.24439049,17.76745987,17.68668938,18.30624962,17.47735977,17.74191093,17.97941017,18.25362015,19.47714996,,,,,21.97772026,,23.53809929,24.46594048,24.69177055,24.44194984,24.53660011,24.97923088,26.66778946,30.38552,32.67149,35.80544,,39.48091,41.50666,43.33914,44.99457,45.73696,47.51139,52.33046,52.8183,53.12337,53.19881,52.6147,54.19734,53.43599,52.8351,52.72243
Guam,GUM,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,64.11937714,68.45481873,70.62899017,70.32346344,,76.09024811,,,,,,,,64.20259094,68.36952209,74.97527313,77.24011993,,,,,,,,,,,,81.50863647,,101.67271,,90.09002,,89.20541,,83.78015,84.16894,87.08549,90.14078,97.29608,97.72779,,,,,,
High income,HIC,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,72.11222076,77.23934174,78.48777008,79.44550323,80.69721985,81.33348846,82.17822266,83.09609222,83.62216949,82.66281128,86.10442352,86.48413086,87.66600037,88.39040375,89.34706116,89.72798157,91.04164124,91.61956024,91.49761963,91.54319763,91.54785919,92.76049805,94.25772095,97.09674835,99.55911255,99.73493958,100.1438904,96.33760071,98.82698059,98.4077301,98.92201996,99.88746643,100.1879501,100.6079025,99.99321747,100.7930679,100.3785019,100.2456818,100.4398499,100.7894669,101.5831,101.8056,102.2277,105.5013,105.8738,106.2822,106.7517,107.0336,105.7531
"Hong Kong SAR, China",HKG,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,36.39310837,37.60176086,39.40584183,41.85237122,45.54330826,48.06523132,51.20724106,54.92786026,59.11674118,61.61357117,64.31072235,66.69004822,69.05296326,70.935112,73.05394745,73.36412811,74.16330719,74.53211212,,,,,,,,81.78043365,,,,,80.19281,79.90216,79.91792,81.17521,82.32208,82.74579,84.67027,86.02473,86.90379,88.03878,86.59143,107.1295,101.4109,101.3975,102.2445,103.5593,105.3492,107.4898
Honduras,HND,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,12.55650043,14.52163029,15.60776043,,18.66962051,15.46718025,16.73295021,24.01766014,27.27148056,26.87482071,29.56397057,,32.12543869,32.92990112,33.52030945,36.4597702,34.61175919,,,,,31.97229004,,31.41967964,,,,,,,,,,,,,58.2858,60.15356,60.01846,,65.83474,65.23801,63.88398,61.58757,49.48024,50.71452,51.82078,52.17891,
Heavily indebted poor countries (HIPC),HPC,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,11.51749992,11.59051037,11.97988987,12.24400997,12.4120903,13.00438976,13.55764961,14.32647991,15.03143024,15.79312038,16.64287949,17.36438942,17.75252914,18.23756027,18.42013931,18.36673927,18.31304932,18.40365028,18.82294083,18.48798943,18.39109039,18.57605934,18.44331932,18.4614296,18.87343025,19.41901016,19.51082039,19.64373016,20.45887947,21.1342907,21.70285988,22.80047035,23.79784966,24.83795929,26.35531998,27.79347038,29.48810959,31.11202049,33.08444977,34.72890854,36.37547,37.59363,38.70242,39.75077,40.08124,40.29161,40.39983,40.90417,41.21096
Croatia,HRV,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.73387146,84.28894043,81.93170166,81.6505127,82.667099,84.03874969,85.36862183,85.52605,85.76424,86.86822,88.34479,,93.17103,94.93426,96.60086,98.37135,99.84746,99.901,99.19125,98.91718,99.34799,98.70238,98.65387,98.87111,,
Haiti,HTI,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,,,,,,,,11.42016029,12.13481045,13.07279015,13.17298985,15.48005962,17.52500916,,17.92149925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,HUN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,74.06748199,72.62033844,72.63635254,72.06758118,73.26029968,75.14884186,77.19658661,79.755867,82.95211029,85.00595856,86.39122009,87.44619751,86.90783691,86.01519775,86.51557922,88.55697632,88.99893951,89.35170746,88.68589783,87.28816986,85.17710114,83.2844162,,88.51959229,89.10827637,91.41068268,94.73255157,91.32131195,93.90972137,96.13126,98.45055,100.09392,102.21666,95.95344,96.26466,96.09009,96.16716,96.04281,96.24977,97.08149,96.79927,98.06066,104.7153,104.1899,103.0306,102.714,103.49,
IBRD only,IBD,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,35.06755829,37.57748032,40.10474014,42.00939178,42.10271072,42.77819061,45.22389984,46.74113846,46.61891174,48.41366959,46.53678131,45.445961,43.87493896,43.61151123,43.95544052,42.40116119,46.45024872,47.71549988,48.58227158,48.96860886,49.89152908,51.41460037,53.19163132,54.97829056,56.11069107,57.57252884,59.2175293,60.58724976,61.18540955,61.43967819,62.26861954,62.56887054,63.60205841,64.81848907,66.12045288,67.41361237,68.97994995,71.50192261,73.82328033,74.80724335,77.0231,78.8553,79.82566,81.12918,82.85991,82.84736,83.24305,82.91344,83.36442
IDA & IBRD total,IBT,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,31.79458046,33.79561996,35.84556961,37.4164505,37.4854393,38.07123947,40.0376091,41.53367996,41.72951889,43.27447128,41.9408493,41.07466125,40.03223038,40.03097153,40.42253876,39.2117691,42.43436813,43.43907928,44.04230118,44.20457077,44.77806854,46.04933167,47.46878052,48.77563095,49.62310028,50.81015015,52.05249023,53.14228821,53.67665863,53.94913101,54.74871063,55.22267914,56.22985077,57.33826065,58.49628067,59.44425964,60.79277039,62.63666153,64.41526794,65.31147766,67.11288,68.48335,69.38872,70.67251,71.5759,71.67873,71.928,71.61887,71.9927
IDA total,IDA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,18.35814095,18.55846024,18.91654015,19.38031006,19.48554993,19.82740021,19.9862709,20.30772972,20.77821922,21.20546913,22.22357941,22.37752914,23.44984055,24.65162086,25.45836067,25.86878014,25.6490593,25.91955948,25.89019012,25.6153698,25.40102959,26.35038948,27.05294991,27.19515038,27.56677055,28.26453018,28.55447006,28.9125309,29.51812935,30.01652908,30.76719093,31.85460091,32.9012413,34.09621048,35.22763824,35.86219025,37.40705872,38.28105164,39.57453156,41.07666016,42.66153,43.61589,44.89887,46.60607,46.06202,46.9547,47.35996,47.3782,47.91952
IDA blend,IDB,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,21.5709095,22.01185036,22.56109047,23.28981972,23.74674988,24.42588997,24.70185089,24.87467003,25.34275055,25.32312965,26.42307091,27.58231926,29.00060081,30.8923893,32.65993118,33.92142105,33.65330124,33.98416901,33.44414139,32.96300888,33.00933838,34.09386826,34.89694977,34.1506691,33.70011139,33.38423157,32.88518906,32.5171814,32.14828873,31.85946083,32.18759155,33.29026031,33.88669968,34.85103989,36.86745071,37.16875839,39.19881058,39.92974091,41.53792191,42.8423996,44.60841,45.47061,46.68082,49.97841,47.34703,48.66973,47.71485,47.47078,48.10633
Indonesia,IDN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,18.21685028,18.58095932,18.6744709,19.00094986,19.57959938,21.07662964,21.84816933,22.5908699,24.02809906,,,28.35577965,30.53544044,34.04795837,34.30062103,,41.89925003,47.39434052,49.34970093,49.19266129,46.59009171,44.81515884,44.06684113,43.72927094,44.75057983,47.57899857,50.34727097,54.08287048,54.32743073,54.40660858,55.07712,55.54036,57.16159,60.14322,61.86724,60.15429,62.64103,70.54092,69.65623,74.62765,76.42625,79.11448,80.45233,82.63764,82.68238,86.12275,84.95212,87.05922,88.91017
IDA only,IDX,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,16.85623932,16.9194603,17.16814041,17.48656082,17.40490913,17.56817055,17.66089058,18.03937912,18.49785995,19.14389038,20.10637093,19.73185921,20.56949043,21.38750076,21.69146919,21.62372017,21.58250046,21.78417015,21.99542046,21.85370064,21.48502922,22.34593964,22.9744606,23.56517982,24.3646698,25.59019089,26.29788971,27.03013992,28.17205048,29.08382034,30.05676079,31.13112068,32.42002106,33.74298096,34.39889908,35.20497894,36.48777008,37.43975067,38.56689835,40.17776871,41.67239,42.68194,44.00352,44.87752,45.42216,46.09007,47.20527,47.36026,47.85161
Isle of Man,IMN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,23.84013939,24.32078934,24.80488014,,25.52660942,25.69186974,26.27189064,26.65789032,,28.86434937,30.32398987,31.84692001,33.84989166,35.23992157,,37.34516907,36.95996094,37.04040909,37.20162964,,,,45.34304047,45.65306091,45.35134888,45.28039932,45.82965088,,43.03517914,44.87198,45.1517,47.07346,49.62505,51.37185,53.96906,54.88294,57.27587,60.35649,59.61365,63.1162,66.2507,69.01283,68.75912,74.14153,73.86563,75.0918,73.47688,
Not classified,INX,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
